 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42
1184,2491.841,2201.383,3614.515,2461.109,2873.192,3487.556,3865.885,2979.342,1855.157,5110.686,4816.633,1786.153,2780.094,2024.211,1898.044,1752.687,1351.432,2544.306,4434.199,5280.288,2824.308,2502.209,1207.804,1391.702,1224.707,1105.393,2007.756,3901.485,1161.812,1219.582,1091.980,2453.743,1188.611,2455.192,1371.902,2851.788,3059.383,3468.853,2325.248,2790.745,1773.931,4899.651
1185,2490.079,2198.073,3609.231,2460.045,2865.791,3485.521,3861.486,2972.298,1856.038,5107.446,4815.029,1782.904,2779.548,2024.117,1893.516,1753.312,1352.196,2543.952,4432.406,5280.832,2822.453,2500.646,1206.434,1391.942,1227.955,1106.237,2006.919,3903.157,1163.657,1220.097,1092.003,2452.359,1186.804,2454.247,1372.155,2848.767,3056.706,3464.275,2322.534,2786.386,1772.323,4894.951
1186,2493.310,2198.948,3605.164,2454.215,2868.495,3485.170,3863.051,2973.743,1854.406,5106.731,4809.540,1782.736,2777.600,2024.292,1893.966,1752.805,1352.341,2540.869,4427.334,5281.693,2820.587,2498.607,1206.941,1393.845,1229.156,1106.163,2003.554,3905.953,1167.054,1219.879,1091.944,2451.831,1187.642,2453.792,1374.155,2845.030,3053.979,3464.330,2320.178,2786.581,1772.004,4892.698
1187,2490.394,2196.114,3603.801,2455.117,2867.479,3484.226,3859.613,2977.008,1853.161,5105.424,4812.191,1781.903,2781.264,2021.022,1891.799,1754.045,1355.360,2540.292,4429.445,5281.818,2820.084,2500.335,1205.027,1395.458,1230.120,1104.992,2002.957,3902.188,1169.594,1220.805,1091.450,2450.309,1187.314,2451.348,1375.787,2840.962,3052.258,3464.908,2318.685,2788.329,1772.342,4890.834
1188,2488.593,2196.914,3606.884,2456.151,2867.701,3485.465,3859.388,2970.353,1853.284,5108.289,4815.360,1782.572,2778.464,2021.014,1890.980,1752.690,1354.534,2539.700,4427.129,5277.731,2820.632,2498.356,1204.525,1396.418,1230.737,1104.771,2003.761,3904.672,1170.265,1220.299,1091.680,2449.626,1186.404,2451.059,1375.863,2842.421,3053.785,3462.262,2317.776,2784.512,1771.452,4890.598
1189,2490.367,2196.681,3603.175,2458.631,2867.324,3482.201,3859.539,2971.634,1853.119,5104.312,4813.468,1782.370,2781.899,2020.168,1887.751,1753.541,1352.042,2538.572,4424.543,5273.324,2819.195,2498.241,1204.421,1399.148,1233.010,1104.676,2003.615,3902.986,1170.764,1219.208,1090.011,2451.285,1187.012,2450.883,1378.278,2839.671,3049.340,3460.093,2318.436,2784.477,1771.307,4889.725
1190,2493.389,2196.596,3607.027,2457.878,2870.115,3483.554,3862.059,2974.685,1855.352,5112.511,4816.215,1784.099,2784.914,2021.884,1888.710,1752.067,1355.411,2541.053,4430.883,5277.639,2820.879,2500.382,1203.681,1404.283,1233.216,1104.763,2005.926,3905.651,1173.235,1221.622,1090.847,2451.850,1187.369,2452.818,1379.113,2838.924,3053.601,3463.528,2320.682,2786.754,1772.461,4890.318
1191,2492.030,2194.955,3602.856,2454.611,2866.111,3480.798,3858.727,2971.856,1854.061,5106.931,4813.476,1781.321,2779.815,2020.258,1887.173,1751.264,1352.775,2539.016,4424.688,5275.292,2818.340,2498.004,1202.646,1409.126,1234.985,1104.187,2003.913,3900.682,1177.304,1222.191,1090.627,2448.854,1186.538,2451.135,1378.443,2835.084,3050.617,3458.350,2318.803,2783.626,1770.820,4887.126
1192,2493.326,2196.333,3607.837,2455.932,2871.607,3483.897,3861.622,2973.870,1853.060,5109.616,4816.696,1783.592,2784.456,2021.916,1889.432,1750.284,1356.239,2540.947,4428.017,5275.798,2818.785,2499.565,1203.628,1412.819,1236.035,1104.303,2003.574,3905.496,1179.279,1220.721,1090.849,2450.375,1187.615,2451.138,1380.238,2834.717,3054.938,3460.060,2320.620,2787.161,1772.465,4894.063
1193,2488.792,2193.441,3601.611,2451.306,2862.604,3478.439,3852.863,2969.384,1850.422,5103.250,4816.113,1780.433,2777.324,2020.465,1885.703,1750.341,1352.755,2537.806,4423.800,5276.319,2815.781,2494.882,1200.371,1413.786,1235.294,1103.018,2002.150,3903.348,1180.280,1219.857,1089.946,2448.172,1185.457,2448.140,1380.265,2831.652,3052.691,3456.475,2318.548,2780.565,1770.777,4887.649
1194,2493.765,2196.932,3603.721,2456.849,2867.892,3480.868,3859.023,2971.873,1853.688,5110.623,4817.741,1779.487,2782.466,2022.275,1887.659,1751.630,1351.517,2543.065,4431.414,5275.871,2817.492,2499.977,1200.655,1414.531,1236.556,1102.768,2004.356,3905.144,1179.654,1219.853,1090.231,2451.310,1187.166,2450.349,1385.930,2834.173,3052.358,3462.622,2322.290,2784.623,1773.028,4895.387
1195,2492.393,2193.856,3601.523,2452.687,2867.179,3480.109,3859.526,2971.321,1852.164,5105.951,4816.788,1779.073,2780.324,2020.052,1886.820,1751.632,1354.517,2541.044,4425.351,5275.704,2818.885,2503.038,1202.225,1415.483,1236.552,1102.851,2003.070,3907.042,1182.647,1219.172,1091.330,2447.610,1186.793,2449.717,1387.181,2832.036,3050.848,3460.803,2320.150,2783.831,1771.144,4889.315
1196,2492.403,2193.890,3602.967,2450.916,2862.362,3477.703,3857.726,2972.765,1851.231,5106.060,4812.648,1776.379,2779.688,2019.972,1882.854,1749.880,1357.309,2537.361,4419.979,5280.375,2818.290,2498.766,1200.685,1413.484,1238.262,1101.693,2001.084,3904.973,1182.145,1220.102,1091.137,2447.149,1184.954,2451.347,1387.029,2831.064,3050.512,3461.380,2319.694,2784.277,1771.170,4886.681
1197,2490.328,2192.035,3602.941,2451.392,2864.652,3478.933,3858.431,2968.002,1853.417,5108.116,4817.327,1776.084,2779.135,2022.245,1883.058,1750.663,1355.303,2539.614,4423.137,5273.134,2818.965,2499.806,1201.686,1416.466,1236.269,1101.282,2001.295,3905.492,1182.758,1221.310,1091.037,2445.982,1185.628,2450.014,1389.849,2828.784,3051.750,3462.035,2319.542,2780.763,1771.319,4886.966
1198,2491.737,2195.608,3606.155,2458.353,2865.646,3479.772,3858.287,2970.373,1852.013,5108.114,4820.207,1776.107,2781.916,2022.082,1882.682,1750.448,1357.039,2538.955,4425.601,5274.603,2822.124,2499.813,1202.766,1420.824,1237.793,1101.483,2002.886,3907.448,1183.171,1221.309,1091.092,2448.294,1185.244,2453.951,1389.768,2828.693,3057.783,3462.760,2321.359,2780.427,1770.544,4890.483
1199,2489.427,2195.594,3606.451,2456.210,2865.774,3479.442,3856.722,2973.371,1852.916,5100.964,4815.312,1774.506,2781.072,2023.288,1880.802,1747.584,1356.351,2538.902,4424.127,5276.662,2819.413,2500.463,1203.186,1417.646,1239.411,1099.543,2001.615,3907.739,1184.667,1220.886,1091.137,2449.324,1185.329,2453.423,1391.755,2831.948,3055.925,3460.544,2320.693,2782.552,1772.007,4887.917
1200,2495.325,2194.794,3607.875,2452.302,2862.681,3476.382,3857.558,2974.388,1852.929,5107.282,4816.066,1773.572,2781.430,2022.201,1879.612,1749.698,1358.698,2541.629,4428.272,5276.585,2818.903,2499.257,1203.399,1419.191,1238.519,1099.963,2002.205,3909.489,1186.346,1221.086,1090.995,2447.294,1186.153,2453.904,1395.173,2828.403,3055.469,3462.757,2322.757,2780.517,1773.050,4891.239
1201,2493.120,2195.252,3607.023,2451.729,2864.270,3477.756,3859.542,2971.949,1851.213,5104.633,4817.859,1770.732,2780.716,2021.108,1877.878,1749.815,1360.684,2539.875,4430.422,5277.926,2818.424,2499.565,1202.185,1421.885,1238.503,1100.568,2001.071,3908.896,1186.859,1222.938,1092.574,2448.018,1186.987,2454.248,1396.208,2830.523,3055.826,3461.352,2321.505,2783.305,1773.455,4891.234
1202,2490.888,2194.003,3599.835,2452.884,2862.914,3471.022,3853.021,2969.736,1850.124,5106.771,4812.361,1770.534,2779.054,2022.129,1876.116,1747.599,1356.929,2540.695,4428.242,5276.613,2815.268,2498.244,1200.029,1421.896,1236.528,1099.339,2001.541,3908.510,1185.821,1223.273,1093.439,2446.935,1185.977,2451.236,1396.462,2829.374,3055.729,3460.073,2320.845,2778.854,1770.747,4885.197
1203,2495.553,2196.943,3607.512,2453.805,2867.901,3473.548,3856.961,2970.737,1853.451,5109.530,4819.271,1770.648,2777.153,2021.724,1876.426,1748.887,1358.082,2543.094,4424.685,5284.182,2822.187,2499.333,1197.902,1429.239,1236.918,1100.756,1999.782,3910.688,1187.011,1222.598,1093.574,2448.484,1187.146,2456.757,1398.837,2830.625,3058.379,3464.234,2323.805,2783.456,1774.423,4892.067
1204,2493.402,2193.250,3601.534,2451.139,2858.916,3472.300,3856.105,2975.332,1850.224,5102.084,4813.392,1768.118,2774.973,2020.343,1874.065,1748.088,1359.667,2540.211,4423.214,5269.558,2819.316,2498.088,1201.651,1429.954,1237.220,1099.309,2000.331,3910.604,1188.168,1223.431,1092.143,2448.361,1185.255,2453.869,1400.995,2827.763,3059.914,3460.862,2321.725,2782.538,1772.899,4888.268
1205,2496.946,2192.991,3605.289,2454.096,2863.909,3472.024,3859.778,2973.301,1852.537,5105.016,4809.125,1768.437,2777.776,2022.221,1873.081,1747.748,1361.367,2539.963,4423.270,5279.742,2819.042,2500.800,1201.962,1435.632,1239.581,1097.665,2000.283,3906.543,1190.867,1221.628,1092.577,2452.278,1187.487,2454.995,1400.566,2828.046,3056.125,3460.125,2323.085,2783.977,1773.853,4889.958
1206,2497.226,2194.059,3606.887,2451.844,2856.084,3470.596,3861.327,2973.489,1851.189,5107.508,4806.832,1769.295,2777.229,2019.127,1869.115,1749.424,1359.231,2538.833,4423.392,5272.603,2819.435,2501.438,1204.488,1436.712,1237.136,1098.471,2000.037,3904.874,1188.712,1221.419,1093.269,2445.205,1186.383,2455.532,1403.029,2828.969,3054.968,3463.599,2322.155,2778.636,1773.145,4885.901
1207,2491.418,2193.453,3608.906,2450.075,2859.302,3468.810,3860.481,2974.394,1851.346,5100.896,4805.339,1764.654,2774.478,2018.988,1869.383,1747.899,1362.206,2541.020,4421.639,5263.714,2819.527,2502.412,1208.198,1440.975,1237.645,1096.433,2001.958,3912.485,1189.694,1221.115,1092.750,2444.992,1186.192,2454.339,1402.724,2826.848,3056.377,3460.149,2323.740,2779.111,1772.689,4883.945
1208,2493.157,2195.562,3614.279,2456.216,2860.542,3471.922,3862.234,2983.020,1852.058,5106.008,4805.417,1763.593,2776.502,2021.027,1868.360,1747.260,1364.847,2541.154,4429.000,5269.286,2817.907,2504.160,1208.464,1445.909,1240.671,1096.178,2000.630,3907.095,1189.672,1221.949,1091.921,2449.603,1186.677,2456.126,1404.711,2829.712,3059.538,3463.924,2324.954,2777.959,1774.761,4885.078
1209,2495.865,2196.516,3612.877,2455.227,2860.351,3470.086,3865.361,2978.232,1853.728,5104.488,4806.223,1765.602,2773.036,2021.192,1869.340,1746.112,1363.272,2542.283,4428.428,5271.312,2817.857,2503.861,1208.672,1453.501,1239.109,1095.095,1999.970,3911.020,1191.463,1222.250,1091.280,2447.677,1187.385,2459.593,1404.566,2827.703,3057.693,3462.919,2324.242,2776.442,1773.851,4889.428
1210,2494.472,2192.925,3610.316,2456.427,2854.124,3467.082,3859.820,2975.782,1849.583,5099.834,4801.389,1761.657,2770.776,2019.933,1869.059,1745.929,1362.133,2538.893,4424.758,5266.453,2814.301,2500.401,1209.090,1456.242,1238.484,1093.785,1996.593,3902.289,1191.792,1220.326,1091.596,2443.779,1185.967,2457.851,1405.045,2827.090,3057.122,3457.383,2324.681,2776.826,1773.279,4888.148
1211,2496.634,2195.075,3615.235,2456.317,2862.588,3469.938,3864.606,2980.389,1852.050,5109.079,4806.169,1763.243,2775.451,2021.099,1873.720,1747.141,1364.598,2542.626,4430.328,5275.831,2818.652,2502.813,1210.338,1462.567,1240.588,1094.156,1997.495,3908.893,1192.769,1223.297,1092.113,2444.490,1187.940,2459.869,1405.593,2826.428,3057.304,3466.417,2325.904,2778.161,1775.615,4885.515
1212,2495.445,2192.850,3609.969,2455.532,2857.211,3463.734,3860.252,2974.711,1850.474,5104.119,4800.864,1758.616,2775.125,2020.220,1866.263,1747.439,1364.158,2541.265,4420.062,5268.193,2816.446,2503.459,1207.938,1467.258,1237.202,1093.878,1995.668,3905.714,1194.281,1221.837,1093.571,2441.765,1186.894,2457.348,1406.785,2821.423,3055.102,3458.647,2325.107,2776.210,1776.263,4885.509
1213,2495.458,2195.262,3614.366,2457.634,2854.182,3469.342,3863.363,2981.910,1852.864,5104.480,4802.926,1758.629,2775.912,2023.274,1867.675,1748.200,1368.212,2538.886,4426.867,5270.106,2818.034,2507.453,1206.969,1471.573,1239.798,1093.458,1995.974,3908.501,1195.732,1225.553,1091.371,2442.062,1186.624,2459.927,1408.598,2822.749,3055.824,3462.212,2326.648,2776.145,1777.033,4892.301
1214,2502.491,2193.366,3611.466,2453.486,2852.116,3466.795,3867.510,2981.413,1852.282,5104.332,4801.163,1758.006,2769.364,2021.710,1866.765,1746.687,1367.617,2540.864,4429.603,5266.626,2819.436,2505.520,1208.914,1476.951,1239.477,1093.317,1994.576,3913.592,1196.236,1224.914,1092.872,2442.920,1187.632,2460.259,1409.952,2825.676,3053.899,3465.835,2325.726,2777.987,1776.842,4891.547
1215,2499.663,2194.557,3616.723,2456.672,2856.182,3468.106,3866.495,2981.559,1853.596,5105.970,4800.187,1753.422,2776.303,2020.923,1866.801,1748.507,1364.912,2542.423,4427.514,5273.172,2816.523,2505.038,1210.997,1479.679,1241.265,1092.298,1996.582,3911.543,1197.598,1224.355,1092.330,2447.665,1186.974,2456.924,1409.916,2823.267,3060.360,3463.576,2326.255,2776.376,1776.907,4892.012
1216,2500.334,2194.453,3618.993,2460.649,2856.436,3466.342,3867.180,2982.290,1854.745,5103.485,4802.519,1755.245,2776.987,2022.646,1864.793,1746.267,1369.215,2541.763,4421.397,5263.776,2817.970,2508.337,1210.827,1486.580,1244.738,1091.605,1995.378,3913.096,1198.600,1226.978,1091.422,2444.984,1186.822,2462.348,1414.079,2824.969,3058.855,3465.201,2330.012,2776.307,1775.728,4889.605
1217,2501.810,2195.307,3618.075,2460.205,2856.517,3463.254,3866.918,2985.351,1854.396,5098.700,4798.848,1753.013,2771.130,2020.922,1863.851,1747.656,1364.881,2539.959,4427.936,5267.705,2818.261,2508.244,1212.059,1489.900,1246.799,1092.767,1995.195,3911.173,1195.864,1227.116,1092.746,2442.044,1186.021,2458.605,1413.663,2823.808,3056.033,3465.486,2326.418,2774.904,1774.898,4883.407
1218,2505.219,2196.557,3621.898,2460.538,2852.254,3461.518,3868.318,2983.908,1853.972,5102.964,4805.162,1752.210,2775.561,2022.367,1866.210,1746.867,1368.695,2542.943,4425.948,5270.967,2814.891,2507.549,1213.220,1493.936,1250.251,1092.102,1994.424,3910.573,1196.902,1226.925,1092.538,2442.888,1187.428,2460.312,1415.245,2822.693,3058.416,3463.883,2329.411,2775.541,1777.169,4884.477
1219,2504.736,2196.063,3622.469,2458.989,2853.801,3465.514,3867.544,2981.780,1853.330,5105.117,4801.311,1751.278,2774.308,2023.073,1862.834,1747.453,1369.126,2542.128,4424.043,5269.495,2814.376,2509.946,1212.684,1498.111,1251.375,1092.671,1994.757,3910.722,1195.199,1225.548,1092.515,2438.974,1187.109,2461.235,1415.918,2821.863,3057.509,3464.972,2326.436,2774.326,1776.131,4888.030
1220,2505.007,2195.794,3621.782,2458.759,2853.614,3460.938,3865.687,2983.770,1852.202,5107.180,4801.275,1750.579,2773.481,2021.311,1859.579,1744.547,1373.442,2539.959,4429.380,5264.461,2812.617,2507.404,1215.135,1497.927,1251.342,1090.724,1992.944,3910.303,1196.223,1224.910,1093.230,2443.379,1187.040,2459.311,1417.345,2819.870,3057.183,3465.115,2328.493,2775.416,1777.233,4885.487
1221,2501.876,2194.121,3621.150,2458.644,2851.669,3458.913,3866.103,2980.886,1853.456,5098.030,4802.559,1747.316,2771.470,2020.933,1857.488,1745.706,1371.363,2539.854,4422.410,5260.709,2814.261,2509.143,1215.066,1499.250,1254.843,1090.600,1994.284,3910.363,1198.202,1224.578,1092.028,2440.101,1186.666,2461.066,1417.576,2819.000,3056.961,3466.687,2327.201,2772.222,1774.749,4884.104
1222,2505.717,2194.784,3621.210,2463.199,2857.323,3460.635,3870.671,2982.020,1853.679,5106.552,4800.500,1748.272,2771.791,2021.461,1858.336,1746.721,1373.669,2543.253,4430.041,5270.416,2820.299,2510.806,1216.458,1504.171,1256.927,1090.550,1995.532,3918.694,1199.902,1225.386,1091.384,2441.781,1187.945,2465.309,1421.138,2818.455,3055.971,3470.319,2331.154,2775.953,1777.869,4889.472
1223,2505.863,2193.497,3622.567,2461.085,2852.834,3461.317,3871.680,2986.662,1853.320,5106.799,4798.792,1747.070,2772.974,2020.679,1856.457,1744.677,1372.781,2543.136,4425.240,5265.021,2816.514,2510.674,1217.523,1508.712,1258.782,1090.403,1995.506,3916.116,1200.217,1226.700,1092.998,2446.166,1187.556,2464.540,1422.176,2819.243,3059.906,3465.967,2329.322,2772.596,1776.248,4889.883
1224,2502.324,2191.969,3624.328,2462.136,2850.662,3460.386,3872.313,2984.951,1853.605,5107.600,4801.875,1743.739,2775.645,2021.397,1857.169,1746.086,1373.317,2545.114,4426.448,5258.216,2816.920,2509.178,1214.416,1508.472,1262.079,1090.271,1996.091,3916.190,1202.002,1227.170,1094.529,2443.002,1188.852,2461.618,1423.402,2820.777,3058.425,3467.195,2329.735,2772.909,1778.129,4888.233
1225,2502.299,2192.665,3621.446,2461.591,2850.559,3457.691,3867.422,2984.341,1853.703,5099.475,4795.084,1740.856,2770.202,2018.596,1852.332,1742.469,1372.643,2540.355,4414.369,5258.409,2813.389,2508.987,1215.708,1512.602,1261.972,1089.092,1991.291,3916.692,1203.185,1225.672,1094.959,2440.015,1186.938,2458.276,1420.512,2817.670,3054.882,3463.497,2326.729,2768.231,1776.494,4883.466
1226,2506.088,2197.750,3623.809,2464.306,2852.966,3462.825,3875.837,2986.189,1855.761,5107.452,4802.638,1743.638,2773.527,2021.891,1852.061,1746.421,1374.013,2544.272,4432.223,5261.072,2816.481,2511.278,1218.891,1519.402,1262.111,1089.852,1997.360,3924.889,1205.511,1226.083,1094.958,2444.842,1187.925,2464.998,1425.264,2823.337,3061.950,3471.654,2334.250,2773.931,1778.079,4890.410
1227,2503.297,2197.070,3626.907,2461.641,2854.198,3459.977,3872.034,2989.635,1853.442,5104.574,4798.765,1738.982,2771.812,2021.258,1852.220,1744.218,1376.977,2544.115,4425.961,5270.290,2813.927,2509.499,1217.994,1522.730,1263.131,1089.277,1994.562,3920.569,1206.733,1226.807,1095.113,2440.232,1188.885,2461.089,1425.117,2820.610,3060.274,3465.088,2330.510,2771.523,1780.362,4886.464
1228,2506.130,2195.447,3627.611,2461.552,2851.990,3458.100,3874.234,2984.564,1852.999,5105.867,4798.089,1739.118,2771.952,2020.387,1849.853,1746.197,1377.702,2546.307,4431.137,5264.659,2816.372,2511.558,1220.040,1527.078,1266.434,1090.083,1994.622,3917.438,1205.801,1228.530,1097.909,2439.240,1188.993,2463.217,1425.793,2821.473,3059.853,3465.696,2331.083,2769.064,1777.955,4889.446
1229,2502.374,2191.545,3620.376,2458.446,2851.656,3451.322,3866.398,2981.688,1852.418,5098.933,4792.644,1738.193,2767.756,2019.242,1847.659,1742.204,1374.537,2543.002,4417.233,5255.777,2810.469,2506.703,1216.740,1532.567,1263.198,1086.677,1990.233,3911.381,1203.988,1225.357,1095.874,2434.552,1185.961,2460.899,1426.681,2814.284,3054.737,3462.324,2328.805,2768.816,1775.562,4885.019
1230,2503.599,2193.462,3623.108,2458.588,2850.741,3452.584,3871.054,2983.055,1853.797,5104.863,4796.105,1736.338,2770.704,2019.097,1849.764,1744.427,1375.018,2542.365,4419.851,5257.120,2813.405,2508.923,1218.725,1536.727,1266.929,1087.142,1994.835,3917.219,1208.717,1226.519,1096.600,2439.092,1188.145,2461.081,1428.404,2815.190,3054.944,3464.545,2330.208,2770.146,1776.520,4881.212
1231,2505.955,2194.300,3624.486,2460.213,2850.010,3456.673,3872.037,2985.284,1852.644,5106.855,4796.001,1735.526,2768.986,2021.829,1849.846,1744.852,1378.679,2545.020,4426.946,5259.560,2817.030,2512.900,1219.062,1542.027,1268.945,1087.866,1991.882,3917.847,1210.585,1228.577,1099.561,2440.420,1190.343,2463.311,1426.483,2814.814,3056.779,3468.800,2331.606,2771.714,1779.473,4884.806
1232,2506.678,2193.119,3622.322,2460.759,2850.307,3450.907,3871.673,2988.996,1856.029,5108.048,4795.145,1734.760,2768.397,2022.673,1845.588,1744.149,1379.504,2543.336,4421.762,5255.033,2815.009,2511.481,1219.607,1548.422,1270.925,1086.028,1992.185,3916.516,1208.353,1227.758,1097.311,2437.582,1188.578,2462.744,1429.656,2813.884,3054.470,3467.042,2329.236,2772.515,1778.813,4884.002
1233,2505.854,2192.448,3627.330,2459.513,2850.540,3452.392,3871.494,2986.198,1852.170,5109.194,4789.178,1733.004,2770.250,2020.442,1844.323,1744.309,1380.158,2543.556,4430.270,5260.477,2814.967,2512.538,1218.832,1549.823,1272.649,1086.165,1991.939,3916.640,1210.337,1228.608,1096.657,2440.224,1188.955,2461.742,1432.637,2816.260,3060.006,3468.388,2329.952,2771.629,1779.188,4888.014
1234,2505.715,2196.011,3628.802,2460.906,2848.408,3453.542,3871.714,2989.458,1856.489,5108.263,4796.703,1731.404,2767.816,2021.122,1847.787,1743.741,1384.789,2544.925,4423.489,5262.506,2813.140,2511.225,1220.045,1556.507,1272.245,1086.871,1989.863,3916.404,1212.715,1228.366,1097.721,2439.769,1189.535,2462.311,1435.206,2814.438,3057.980,3468.187,2331.733,2771.179,1779.255,4883.736
1235,2503.994,2193.091,3631.365,2463.173,2850.675,3454.457,3873.435,2990.784,1855.430,5106.465,4799.789,1730.817,2772.212,2022.019,1849.536,1745.452,1383.075,2544.649,4426.792,5255.474,2814.730,2513.202,1221.868,1562.746,1276.250,1086.766,1994.699,3918.097,1212.437,1228.729,1097.985,2441.373,1189.072,2463.347,1437.590,2817.784,3060.046,3471.022,2335.386,2770.195,1778.527,4883.843
1236,2505.136,2194.389,3628.648,2461.737,2848.591,3452.563,3873.512,2987.852,1854.855,5102.261,4792.670,1727.942,2768.255,2021.394,1848.300,1744.490,1382.034,2544.622,4423.658,5255.266,2813.144,2512.222,1220.896,1570.845,1277.088,1085.307,1992.224,3911.991,1215.969,1228.108,1096.999,2439.563,1189.718,2462.678,1438.862,2812.063,3058.778,3467.068,2332.093,2769.549,1778.757,4881.071
1237,2506.827,2197.495,3628.363,2461.673,2847.709,3450.751,3871.500,2993.123,1856.171,5105.371,4795.920,1728.528,2770.393,2022.499,1846.757,1745.346,1384.051,2548.488,4424.929,5259.620,2811.872,2514.651,1222.550,1575.474,1279.278,1085.860,1992.194,3914.778,1213.965,1228.589,1097.392,2439.601,1190.719,2465.852,1441.033,2813.760,3059.652,3467.645,2336.006,2770.046,1779.901,4888.336
