 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39
744,4492.111,2232.302,4118.416,2478.649,9937.213,3295.021,2304.413,2329.316,1920.675,3423.018,3121.010,1694.716,3604.461,3034.913,2102.268,2177.498,3377.646,4127.131,7390.295,5076.798,6875.584,2123.122,1747.400,2483.999,1324.016,6940.623,2152.912,11970.862,2822.935,4479.206,1694.628,1756.328,2221.362,6976.459,2372.755,4449.846,4020.278,2069.156,3495.849
745,4497.525,2235.526,4115.602,2479.379,9949.305,3294.590,2305.593,2331.252,1922.064,3428.177,3125.178,1697.691,3604.755,3038.041,2105.311,2178.475,3380.893,4130.167,7396.042,5079.522,6882.958,2123.199,1749.157,2483.517,1325.941,6948.232,2156.131,11984.836,2828.198,4490.028,1695.198,1757.683,2219.246,6978.210,2373.214,4451.803,4025.273,2072.328,3497.016
746,4496.887,2236.308,4120.527,2479.320,9946.800,3298.417,2306.910,2330.066,1921.934,3426.872,3122.856,1697.044,3608.110,3036.928,2104.491,2180.099,3385.892,4133.612,7396.561,5083.874,6888.684,2123.602,1747.103,2482.793,1324.243,6948.137,2157.202,11981.990,2836.937,4500.535,1697.265,1754.955,2222.059,6975.948,2372.325,4455.894,4023.331,2071.888,3500.811
747,4494.803,2238.054,4120.470,2477.263,9948.154,3296.049,2306.331,2329.817,1921.038,3424.664,3123.863,1695.833,3604.596,3034.420,2104.497,2177.622,3383.378,4132.600,7395.416,5079.414,6888.444,2121.766,1746.067,2482.852,1323.866,6948.505,2155.715,11978.283,2841.720,4511.649,1697.267,1754.844,2222.201,6972.402,2375.136,4453.773,4023.262,2070.705,3498.732
748,4494.736,2236.453,4113.607,2474.985,9951.704,3295.781,2302.802,2328.743,1921.147,3426.556,3123.393,1695.381,3603.023,3036.845,2103.757,2176.754,3383.786,4131.378,7393.075,5078.358,6890.333,2119.887,1747.210,2481.730,1322.071,6949.060,2155.334,11978.810,2845.250,4520.046,1696.178,1754.022,2219.623,6974.293,2371.403,4454.549,4024.740,2072.995,3494.497
749,4498.473,2237.391,4118.250,2473.853,9952.101,3296.816,2303.358,2330.118,1922.235,3427.360,3123.208,1695.361,3604.889,3036.152,2102.455,2180.485,3381.916,4129.755,7397.511,5079.106,6894.661,2117.077,1746.453,2481.991,1323.805,6943.838,2156.716,11985.046,2853.266,4535.266,1696.850,1756.533,2220.979,6977.377,2372.990,4454.396,4023.496,2070.885,3499.168
750,4499.521,2235.874,4118.647,2473.664,9944.582,3296.366,2303.661,2330.309,1921.581,3426.625,3122.763,1695.813,3603.838,3034.688,2103.939,2176.363,3383.747,4133.211,7403.912,5080.379,6899.038,2117.168,1745.322,2481.096,1323.848,6951.952,2154.213,11972.105,2862.401,4545.005,1697.470,1753.367,2222.424,6980.289,2375.104,4454.340,4024.446,2071.983,3497.923
751,4499.237,2236.320,4116.251,2474.778,9953.249,3294.793,2306.406,2329.381,1922.012,3428.063,3125.425,1695.767,3604.827,3032.784,2104.263,2178.649,3384.734,4131.211,7401.120,5079.589,6898.239,2116.451,1745.188,2479.189,1323.877,6956.813,2156.939,11979.076,2872.755,4553.768,1696.902,1754.676,2224.157,6980.081,2373.935,4454.362,4024.264,2071.671,3494.867
752,4495.127,2235.978,4115.274,2474.123,9948.552,3291.085,2302.909,2329.161,1921.040,3427.785,3120.942,1695.647,3604.953,3033.703,2103.141,2180.299,3384.500,4128.735,7400.133,5079.967,6893.129,2114.178,1744.971,2478.753,1324.687,6958.548,2153.337,11983.921,2878.491,4561.186,1694.831,1754.171,2220.308,6979.231,2371.902,4452.982,4023.403,2071.093,3492.240
753,4495.395,2235.702,4114.000,2476.940,9955.768,3295.600,2304.708,2329.361,1922.050,3424.857,3123.099,1694.444,3604.676,3034.378,2101.070,2177.957,3382.477,4129.071,7399.312,5081.588,6899.402,2114.509,1743.946,2475.520,1322.793,6960.942,2153.343,11976.264,2883.185,4566.913,1694.146,1754.419,2219.313,6979.068,2374.779,4455.386,4019.852,2070.369,3491.327
754,4498.188,2238.525,4119.734,2478.635,9959.878,3297.479,2304.961,2327.191,1920.773,3429.011,3122.463,1696.840,3604.064,3031.239,2101.848,2179.337,3387.958,4130.794,7402.454,5080.759,6906.297,2113.544,1744.098,2476.409,1325.249,6969.169,2154.198,11974.896,2889.433,4577.573,1695.378,1755.116,2223.177,6980.362,2373.730,4458.636,4022.705,2070.124,3498.358
755,4491.773,2234.269,4113.244,2470.955,9945.502,3293.557,2303.441,2325.688,1919.316,3419.447,3121.631,1696.440,3601.519,3030.985,2103.025,2177.840,3385.165,4128.360,7401.901,5079.213,6900.553,2109.016,1742.482,2473.358,1321.660,6958.700,2152.797,11956.831,2889.168,4577.600,1695.282,1750.568,2220.072,6970.412,2372.403,4455.467,4015.929,2068.560,3485.299
756,4490.557,2234.189,4116.131,2470.995,9948.438,3295.324,2304.842,2327.703,1919.138,3422.909,3119.856,1696.410,3601.956,3027.125,2099.540,2178.083,3382.499,4127.796,7396.520,5076.304,6905.402,2108.573,1744.111,2470.465,1322.337,6965.277,2153.692,11957.286,2895.838,4584.538,1695.453,1750.551,2218.769,6968.617,2369.535,4454.576,4020.513,2067.811,3489.661
757,4498.705,2236.146,4119.882,2473.202,9962.636,3299.659,2305.414,2325.380,1920.239,3423.526,3120.200,1697.256,3603.562,3031.045,2100.604,2178.751,3388.405,4125.881,7407.560,5083.132,6908.644,2107.845,1745.341,2475.828,1321.610,6972.926,2154.963,11972.313,2903.711,4596.219,1698.345,1752.258,2221.692,6982.065,2374.739,4459.893,4024.488,2072.225,3493.542
758,4491.147,2232.828,4110.691,2468.446,9946.166,3293.604,2302.182,2324.291,1916.661,3418.019,3114.074,1693.924,3595.876,3022.654,2101.476,2176.046,3381.391,4118.223,7400.244,5075.154,6899.473,2103.714,1742.670,2468.986,1320.411,6950.229,2151.514,11945.179,2901.523,4591.075,1693.850,1749.275,2220.244,6972.516,2370.430,4452.187,4013.644,2067.363,3489.796
759,4497.242,2235.397,4108.748,2468.688,9957.753,3294.948,2303.305,2324.666,1919.215,3426.071,3117.282,1694.287,3603.489,3026.624,2098.223,2175.663,3380.693,4120.150,7405.531,5073.875,6904.146,2104.780,1742.704,2469.745,1322.394,6970.496,2154.510,11945.944,2912.009,4609.115,1696.718,1751.495,2224.454,6980.202,2372.711,4455.827,4012.836,2067.079,3491.076
760,4498.031,2236.542,4115.132,2472.687,9953.211,3293.883,2301.726,2325.770,1919.126,3423.156,3120.348,1695.163,3603.458,3027.178,2099.155,2176.218,3383.469,4118.149,7408.527,5077.554,6912.563,2102.670,1743.450,2469.899,1321.700,6973.342,2152.897,11950.818,2912.838,4611.573,1695.563,1750.213,2221.610,6983.378,2373.580,4458.859,4017.115,2069.296,3495.113
761,4497.689,2233.476,4110.089,2470.620,9951.065,3293.470,2303.938,2323.351,1918.873,3422.853,3118.692,1694.833,3597.133,3027.898,2098.945,2177.272,3381.511,4118.900,7405.634,5074.860,6903.563,2100.928,1744.835,2467.177,1322.244,6965.094,2152.611,11945.572,2915.114,4616.658,1694.727,1750.518,2222.048,6983.489,2374.349,4452.834,4014.187,2068.516,3493.616
762,4489.852,2228.873,4105.762,2467.563,9940.776,3289.854,2299.876,2324.691,1917.088,3419.932,3116.940,1694.968,3600.042,3022.913,2096.032,2179.115,3376.573,4112.437,7394.580,5067.930,6903.000,2096.135,1743.457,2462.931,1320.862,6965.256,2149.760,11945.286,2919.380,4617.024,1692.629,1748.798,2218.234,6968.675,2368.391,4446.153,4009.886,2064.961,3487.099
763,4489.125,2233.159,4108.231,2467.456,9954.603,3294.370,2301.770,2322.579,1918.514,3418.621,3117.554,1694.948,3597.366,3024.467,2096.256,2176.424,3376.960,4115.490,7395.604,5069.921,6909.768,2096.994,1741.016,2462.457,1321.849,6967.994,2150.557,11949.187,2926.254,4631.552,1695.644,1750.253,2218.732,6978.286,2370.197,4457.662,4016.686,2066.307,3491.834
764,4480.912,2228.101,4108.223,2465.162,9936.576,3291.867,2301.930,2320.967,1918.264,3418.283,3114.372,1692.924,3596.841,3020.612,2097.439,2174.812,3378.526,4113.869,7394.017,5067.888,6906.927,2094.592,1740.644,2457.154,1321.172,6965.294,2149.603,11937.662,2927.509,4632.030,1691.608,1745.517,2217.771,6971.222,2368.610,4452.506,4013.130,2065.361,3489.590
765,4476.952,2229.570,4105.289,2465.344,9940.029,3290.312,2300.235,2320.470,1916.564,3418.094,3112.887,1694.530,3596.268,3021.091,2097.157,2172.208,3372.285,4111.603,7382.535,5061.508,6910.253,2092.970,1740.024,2455.308,1319.247,6964.709,2148.388,11937.729,2934.157,4633.242,1690.615,1744.789,2219.247,6959.634,2364.963,4447.984,4006.080,2063.121,3485.565
766,4481.731,2232.856,4106.142,2465.670,9950.057,3294.240,2303.209,2324.211,1917.012,3418.871,3116.214,1695.149,3594.068,3024.946,2095.192,2177.272,3376.953,4110.125,7385.287,5067.425,6917.421,2093.108,1741.532,2457.803,1320.805,6972.471,2151.016,11948.979,2942.253,4639.464,1694.266,1747.614,2223.229,6972.650,2368.523,4453.021,4007.944,2067.589,3490.101
767,4477.936,2229.401,4101.333,2459.718,9931.566,3290.552,2299.906,2320.607,1916.122,3417.250,3111.417,1693.671,3597.709,3020.558,2097.059,2173.773,3370.951,4109.917,7377.336,5059.186,6912.995,2087.737,1739.269,2453.165,1318.861,6953.169,2148.952,11937.574,2941.618,4634.056,1691.218,1746.508,2216.411,6966.581,2366.442,4452.188,4006.123,2065.756,3485.179
768,4478.451,2230.998,4099.286,2460.664,9935.915,3290.081,2303.025,2322.049,1918.058,3418.811,3112.206,1694.461,3594.295,3022.126,2095.642,2174.634,3374.225,4105.850,7376.205,5058.157,6916.223,2088.210,1740.740,2454.219,1320.881,6960.833,2148.936,11938.771,2950.218,4643.137,1692.180,1747.829,2219.875,6971.562,2370.284,4452.702,4008.579,2064.088,3485.315
769,4476.097,2229.607,4097.484,2459.341,9925.086,3286.853,2299.115,2321.024,1916.371,3418.353,3111.278,1693.874,3593.031,3021.149,2093.055,2170.626,3372.707,4103.186,7374.658,5057.039,6909.385,2085.009,1739.126,2451.847,1320.471,6957.403,2147.231,11932.649,2954.208,4645.166,1692.134,1746.042,2216.530,6967.994,2369.195,4448.655,4005.646,2063.363,3484.210
770,4437.460,2211.485,4067.815,2445.360,9852.540,3260.915,2283.867,2304.554,1902.850,3386.862,3087.670,1682.594,3573.052,2990.529,2075.234,2154.942,3341.469,4064.215,7309.463,5013.779,6844.181,2066.909,1727.614,2430.697,1310.635,6912.481,2132.504,11831.956,2941.332,4610.514,1679.651,1733.338,2197.987,6907.875,2349.278,4407.742,3972.424,2047.118,3457.446
771,4386.792,2191.097,4021.550,2416.191,9725.938,3224.451,2260.521,2278.689,1885.581,3356.527,3056.300,1667.623,3536.170,2961.797,2056.609,2137.592,3307.464,4026.247,7233.594,4961.786,6773.261,2046.151,1710.527,2406.747,1299.857,6827.181,2110.344,11698.176,2914.492,4561.463,1662.849,1716.274,2181.725,6836.580,2328.514,4364.501,3929.423,2027.572,3420.694
772,4384.674,2190.148,4017.989,2416.479,9718.213,3226.358,2258.963,2278.799,1883.138,3354.616,3054.511,1667.130,3527.934,2959.346,2055.375,2134.664,3304.157,4023.331,7224.192,4955.271,6774.018,2043.475,1709.762,2400.801,1302.081,6825.023,2107.188,11682.836,2919.638,4564.367,1661.449,1716.522,2174.606,6826.419,2324.767,4360.135,3925.726,2025.520,3412.028
773,4375.690,2186.705,4014.855,2414.423,9709.228,3221.675,2257.646,2276.170,1882.102,3349.111,3052.119,1666.353,3522.030,2957.380,2056.783,2131.399,3301.261,4015.349,7213.684,4947.110,6769.264,2040.302,1707.118,2398.989,1299.123,6819.162,2108.492,11667.469,2927.504,4564.315,1661.963,1713.912,2175.664,6818.778,2321.864,4356.297,3924.739,2025.035,3413.280
774,4378.141,2190.927,4015.869,2411.465,9709.042,3222.038,2258.119,2275.125,1885.222,3352.444,3051.644,1666.340,3525.973,2957.011,2057.631,2133.692,3300.018,4012.936,7222.402,4951.841,6779.851,2037.832,1707.511,2398.714,1301.794,6819.940,2108.770,11680.418,2933.176,4565.576,1663.835,1713.792,2175.666,6817.833,2324.730,4358.082,3923.000,2026.214,3412.713
775,4377.191,2187.832,4015.789,2415.159,9707.758,3222.443,2256.513,2275.398,1882.598,3348.975,3051.814,1667.389,3529.767,2960.011,2055.537,2131.961,3300.871,4018.779,7212.940,4950.417,6774.842,2037.186,1705.915,2397.749,1300.447,6821.333,2110.313,11681.483,2938.614,4572.560,1662.369,1712.792,2178.085,6818.525,2326.265,4361.757,3924.430,2025.942,3412.085
776,4381.252,2190.927,4021.745,2415.506,9719.837,3226.211,2263.149,2277.252,1885.626,3355.856,3058.671,1669.619,3534.050,2968.782,2057.323,2136.222,3304.015,4024.781,7228.604,4958.680,6785.334,2036.575,1709.244,2400.514,1301.585,6822.403,2110.138,11699.327,2947.376,4576.794,1663.628,1715.915,2177.987,6837.104,2328.663,4369.065,3930.999,2030.807,3419.600
777,4483.696,2235.169,4107.675,2462.611,9945.094,3295.202,2306.622,2324.887,1922.807,3429.793,3123.877,1702.275,3610.303,3030.918,2100.039,2182.102,3379.394,4118.511,7405.186,5073.239,6948.798,2077.821,1743.261,2450.375,1323.820,6976.506,2153.555,11982.771,3017.403,4686.362,1696.044,1748.121,2224.174,7002.304,2378.872,4469.223,4022.280,2071.841,3491.521
778,4493.373,2241.610,4117.180,2470.060,9972.848,3305.410,2311.645,2329.979,1925.558,3436.901,3128.048,1703.928,3612.508,3036.322,2102.222,2181.177,3383.083,4119.393,7408.292,5080.165,6952.397,2079.233,1744.655,2452.673,1328.069,7003.398,2159.057,11997.769,3032.024,4696.986,1698.633,1751.298,2225.946,7009.918,2383.281,4475.083,4025.594,2074.356,3503.609
779,4493.460,2241.969,4116.856,2471.109,9980.525,3303.975,2311.969,2328.675,1925.801,3438.572,3127.943,1704.538,3617.217,3034.062,2100.307,2180.945,3385.120,4118.240,7412.260,5083.242,6951.859,2077.785,1746.096,2450.888,1326.474,7009.877,2157.941,11999.389,3038.419,4699.403,1698.442,1753.454,2228.379,7016.050,2381.395,4474.805,4026.832,2072.803,3499.202
780,4488.649,2239.324,4117.019,2472.884,9978.309,3300.432,2312.312,2329.202,1924.184,3432.718,3126.900,1704.340,3610.144,3031.570,2097.666,2180.500,3383.183,4121.729,7402.621,5077.779,6942.514,2076.211,1746.533,2446.553,1329.450,7007.700,2156.141,11997.892,3041.573,4699.953,1697.054,1751.324,2227.243,7005.915,2382.987,4469.016,4022.644,2071.068,3495.849
781,4488.576,2239.484,4117.705,2468.942,9987.316,3301.823,2311.302,2328.051,1925.936,3432.912,3129.655,1703.573,3615.266,3032.343,2098.933,2182.081,3384.363,4120.514,7407.615,5080.643,6955.269,2072.022,1745.409,2446.253,1328.044,7009.893,2156.401,11997.020,3049.486,4707.810,1698.422,1753.220,2227.254,7012.117,2382.876,4474.925,4024.452,2073.750,3502.285
782,4487.575,2239.328,4113.174,2469.344,9979.900,3301.979,2310.562,2326.766,1925.510,3432.639,3122.433,1704.104,3611.804,3029.409,2100.194,2179.890,3381.921,4113.218,7403.591,5073.319,6956.632,2070.714,1743.737,2442.639,1327.198,7010.139,2156.758,11992.320,3058.077,4707.364,1696.939,1751.271,2225.235,7002.514,2380.406,4471.039,4020.531,2071.949,3497.969
783,4482.421,2239.331,4115.156,2466.640,9976.791,3302.599,2313.036,2326.517,1924.817,3435.263,3127.521,1705.095,3613.270,3029.818,2100.249,2180.792,3384.009,4119.506,7403.294,5071.073,6957.644,2069.489,1743.552,2439.851,1327.085,7008.475,2156.999,11996.889,3066.327,4714.305,1697.903,1750.084,2225.528,7000.173,2379.834,4476.491,4023.729,2072.909,3494.399
784,4479.610,2242.841,4113.722,2468.198,9973.962,3302.483,2311.442,2328.245,1926.227,3435.558,3125.594,1704.114,3614.616,3032.098,2099.927,2181.198,3385.211,4121.469,7402.027,5075.163,6963.923,2067.715,1741.656,2441.423,1328.053,7004.791,2158.001,11998.550,3075.324,4715.349,1698.225,1751.477,2228.188,7006.797,2380.728,4475.566,4021.124,2073.694,3497.562
785,4478.926,2239.750,4110.889,2464.927,9961.661,3300.406,2310.259,2326.931,1923.964,3425.772,3121.093,1703.589,3612.215,3030.091,2097.940,2178.215,3380.599,4117.701,7397.182,5067.587,6954.836,2062.313,1743.039,2436.699,1327.125,7003.458,2152.405,11989.064,3083.639,4709.212,1697.583,1748.773,2225.246,6999.501,2379.739,4469.869,4020.062,2074.089,3494.434
786,4481.260,2239.336,4111.043,2464.140,9953.317,3298.869,2314.083,2324.947,1924.800,3428.891,3125.844,1704.120,3606.669,3031.043,2098.502,2177.548,3380.704,4119.065,7405.048,5063.672,6960.314,2061.659,1742.852,2435.214,1327.227,6998.576,2155.216,11988.813,3092.192,4712.260,1697.937,1750.687,2226.609,7000.142,2382.242,4473.959,4017.384,2073.031,3496.054
787,4475.737,2238.815,4106.781,2463.422,9943.604,3295.583,2309.778,2324.446,1921.832,3429.130,3119.321,1702.590,3606.792,3031.408,2099.608,2177.237,3383.886,4117.888,7397.602,5061.761,6952.644,2059.941,1741.177,2432.491,1327.285,6998.699,2152.568,11969.910,3099.719,4717.787,1696.855,1748.442,2223.910,6993.505,2378.658,4470.368,4015.432,2071.414,3490.814
788,4476.875,2237.239,4105.585,2464.790,9953.635,3294.799,2309.078,2328.499,1924.427,3431.311,3123.008,1704.266,3608.634,3028.148,2096.761,2178.852,3386.538,4110.939,7402.842,5064.044,6957.067,2060.622,1740.487,2430.027,1328.512,7000.878,2153.375,11988.033,3112.196,4724.950,1695.016,1749.123,2224.042,7000.319,2379.274,4470.644,4018.270,2071.843,3494.003
789,4474.348,2239.440,4107.347,2464.691,9952.171,3296.357,2310.966,2328.751,1925.797,3428.127,3125.700,1706.530,3611.779,3030.984,2098.160,2180.094,3383.883,4113.317,7400.033,5067.065,6957.433,2058.858,1741.874,2428.709,1327.258,7001.723,2152.706,11994.114,3127.513,4730.578,1695.157,1749.610,2225.512,6995.465,2380.819,4468.364,4018.503,2073.757,3493.972
790,4476.227,2237.700,4111.352,2466.034,9954.566,3300.334,2310.999,2326.862,1925.045,3429.712,3124.145,1707.085,3610.558,3027.405,2097.595,2178.087,3383.846,4112.718,7403.674,5064.404,6959.859,2056.747,1739.450,2428.136,1328.475,7003.880,2153.800,11995.851,3132.313,4731.742,1696.071,1750.650,2223.505,7001.711,2382.294,4468.393,4017.591,2072.821,3492.328
791,4472.818,2238.094,4107.078,2461.440,9949.845,3297.413,2310.415,2325.439,1924.537,3427.411,3123.528,1706.072,3606.406,3027.983,2097.469,2179.001,3382.569,4117.761,7405.765,5063.413,6963.598,2055.658,1740.536,2424.772,1328.328,7004.896,2153.023,11999.372,3135.521,4735.959,1693.386,1748.727,2224.331,6995.465,2381.015,4467.193,4020.426,2070.684,3494.143
792,4467.814,2237.892,4106.660,2462.703,9949.526,3293.206,2308.896,2325.288,1925.163,3426.064,3126.647,1706.692,3611.893,3026.983,2097.929,2179.348,3378.863,4118.329,7399.466,5062.389,6968.457,2053.205,1740.380,2422.624,1328.912,7000.637,2152.673,11992.583,3155.974,4738.983,1694.534,1746.449,2224.469,6992.086,2378.547,4467.927,4018.756,2071.020,3490.010
793,4463.373,2239.529,4108.518,2462.872,9956.559,3295.302,2310.428,2327.542,1925.496,3424.904,3126.390,1706.873,3609.521,3026.088,2098.558,2176.488,3376.938,4116.307,7394.126,5063.636,6966.225,2052.342,1739.523,2420.229,1326.295,7003.820,2154.680,11999.037,3162.573,4745.278,1694.943,1747.004,2221.625,6992.787,2379.315,4470.112,4015.705,2072.201,3486.464
794,4465.133,2238.065,4103.074,2462.242,9947.621,3294.235,2310.774,2322.958,1923.725,3422.941,3122.421,1706.537,3606.423,3026.098,2098.533,2176.690,3379.420,4114.926,7395.898,5060.064,6965.068,2047.954,1737.596,2417.464,1328.455,6999.127,2153.186,12006.687,3173.623,4742.275,1694.301,1747.194,2221.268,6990.030,2378.939,4471.495,4017.224,2070.572,3485.930
795,4458.288,2236.157,4099.538,2459.311,9936.304,3293.841,2310.044,2324.807,1920.944,3419.448,3119.819,1705.279,3603.246,3025.477,2095.291,2175.332,3379.255,4113.791,7399.809,5053.528,6961.638,2045.352,1736.958,2413.876,1326.418,6993.824,2151.927,11985.485,3189.246,4746.847,1692.840,1745.161,2219.913,6993.099,2377.563,4466.409,4013.625,2069.498,3490.266
796,4458.240,2236.270,4100.942,2461.876,9944.422,3291.507,2310.830,2323.536,1924.179,3424.250,3123.035,1707.920,3605.522,3024.191,2093.487,2177.716,3379.062,4105.589,7396.583,5057.356,6970.471,2045.116,1738.263,2409.565,1327.728,6996.892,2151.111,11989.223,3203.918,4753.250,1694.964,1747.369,2221.842,6987.151,2376.597,4467.201,4012.651,2070.751,3487.961
797,4461.622,2237.299,4101.929,2463.601,9940.726,3290.034,2309.127,2324.990,1923.143,3425.982,3125.237,1711.601,3606.611,3025.165,2095.812,2175.090,3378.255,4113.371,7404.260,5061.067,6973.165,2044.038,1738.450,2412.385,1327.033,7001.150,2152.490,12000.163,3225.181,4757.290,1694.085,1748.171,2224.852,6996.755,2378.512,4466.315,4015.399,2070.844,3486.093
798,4455.798,2236.272,4098.875,2462.080,9941.242,3289.705,2306.651,2322.838,1922.802,3421.770,3120.208,1709.847,3601.943,3024.502,2096.417,2176.442,3376.056,4108.688,7399.664,5058.294,6966.652,2041.540,1736.979,2407.127,1327.198,6999.111,2152.017,11989.880,3246.828,4758.947,1693.297,1745.860,2219.119,6988.788,2373.927,4467.209,4014.281,2069.648,3489.355
799,4457.381,2235.914,4104.157,2461.868,9945.563,3292.832,2306.242,2323.729,1923.254,3422.105,3122.483,1713.314,3605.279,3021.555,2096.356,2174.769,3377.298,4109.258,7399.783,5056.675,6975.429,2039.194,1738.263,2405.056,1327.696,7003.120,2150.973,11996.165,3267.724,4764.186,1692.833,1749.298,2224.745,6996.429,2377.728,4465.400,4014.131,2068.580,3486.896
800,4452.856,2236.785,4098.087,2461.337,9930.690,3287.969,2308.267,2320.305,1922.429,3421.353,3118.862,1712.750,3604.773,3019.466,2094.291,2179.118,3378.679,4114.234,7398.740,5056.935,6979.243,2036.918,1736.902,2401.855,1327.924,6995.513,2148.874,11995.743,3277.006,4767.181,1693.298,1745.441,2220.440,6988.268,2376.311,4464.248,4012.107,2068.961,3485.804
