 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27
863,1020.721,1022.428,980.298,1109.451,984.225,1046.257,1472.266,1604.095,1117.381,1065.264,1018.207,890.367,1030.362,950.978,1100.870,1053.890,933.695,907.058,1028.754,1035.480,1118.547,1110.073,1073.054,1055.872,938.669,886.933,899.839
864,1019.106,1014.988,977.823,1105.029,982.013,1044.651,1458.971,1582.972,1114.994,1061.346,1013.298,890.971,1032.264,949.429,1091.927,1046.481,932.726,905.087,1026.395,1030.528,1111.538,1104.613,1071.901,1050.530,935.183,887.020,898.621
865,1018.984,1010.442,975.761,1100.247,981.459,1042.609,1444.481,1564.286,1110.291,1062.909,1011.600,890.254,1033.823,950.196,1083.787,1039.280,932.735,903.544,1022.686,1025.874,1102.797,1099.520,1066.210,1045.595,932.919,885.586,898.758
866,1015.115,1007.795,972.729,1099.321,982.384,1041.408,1433.348,1548.608,1110.157,1063.873,1010.456,889.965,1041.535,953.549,1076.752,1035.827,933.196,902.258,1022.986,1022.886,1098.228,1095.092,1062.599,1041.161,929.547,886.160,898.064
867,1009.199,1001.349,971.570,1096.937,981.390,1040.741,1425.268,1532.105,1108.444,1062.780,1006.713,890.305,1048.738,954.533,1067.708,1030.605,931.379,903.010,1021.320,1019.993,1092.923,1091.002,1059.019,1037.429,927.267,886.901,897.100
868,1006.484,996.585,969.657,1093.978,980.545,1038.510,1412.406,1514.965,1105.023,1061.448,1003.135,888.303,1052.657,953.705,1062.596,1024.323,932.986,902.181,1018.943,1017.719,1087.195,1084.285,1058.162,1034.592,922.660,886.410,896.266
869,1005.261,992.810,967.762,1092.046,981.387,1037.329,1404.369,1498.796,1102.238,1062.198,1001.911,889.719,1051.074,952.324,1055.488,1020.662,929.556,900.730,1016.959,1015.118,1081.996,1080.958,1055.590,1030.848,921.717,885.635,896.220
870,999.051,990.852,968.587,1089.924,982.190,1036.525,1396.649,1483.515,1098.896,1058.203,1000.315,886.620,1048.648,952.832,1049.047,1015.370,932.204,900.426,1016.234,1012.894,1079.323,1079.249,1054.874,1030.766,920.743,885.151,898.071
871,997.167,986.393,966.891,1094.111,983.452,1035.251,1386.501,1469.803,1097.549,1058.684,998.613,885.196,1047.430,951.867,1043.323,1012.506,933.735,901.175,1015.286,1011.393,1073.899,1073.715,1053.932,1031.493,920.395,885.280,898.309
872,993.003,986.476,967.056,1097.174,981.908,1036.551,1380.044,1454.915,1097.458,1057.242,999.027,886.617,1043.789,951.935,1039.201,1007.221,933.332,901.099,1015.588,1008.278,1071.365,1070.628,1053.177,1033.269,918.316,885.673,898.394
873,991.744,982.828,965.240,1098.494,982.180,1036.713,1370.560,1441.934,1095.142,1058.522,996.748,886.617,1039.579,950.873,1031.638,1003.566,933.796,900.390,1016.657,1007.427,1068.250,1069.652,1053.103,1031.466,918.294,884.192,898.845
874,988.546,989.379,965.732,1100.185,982.692,1035.612,1361.848,1426.988,1093.390,1057.965,996.086,885.501,1037.504,951.578,1030.466,1004.857,931.857,899.252,1019.366,1005.641,1066.891,1069.967,1049.788,1032.267,917.115,883.749,898.038
875,987.605,1032.063,972.943,1100.411,986.813,1038.123,1355.872,1415.149,1095.407,1054.436,997.672,888.229,1043.285,952.317,1025.691,1051.546,931.592,899.204,1017.988,1006.339,1068.315,1068.083,1050.384,1031.225,916.406,884.549,898.114
876,986.801,1085.545,979.860,1103.039,990.350,1036.856,1345.238,1403.619,1097.269,1055.313,1001.991,887.884,1053.383,952.219,1019.572,1117.535,936.453,899.177,1018.855,1003.258,1066.917,1068.422,1050.317,1030.413,918.328,884.876,895.972
877,989.014,1112.203,985.043,1104.709,993.331,1038.649,1336.726,1396.024,1100.715,1057.988,1002.999,889.265,1057.279,954.096,1015.925,1169.864,941.383,899.605,1018.993,1004.565,1066.874,1070.292,1053.425,1031.922,918.923,885.373,895.587
878,987.159,1116.559,984.900,1103.526,991.485,1037.364,1331.782,1383.957,1100.642,1057.150,1004.523,890.809,1055.679,952.084,1012.114,1217.322,942.238,899.412,1018.885,1006.028,1066.348,1070.762,1050.036,1032.679,916.087,883.382,896.021
879,987.202,1122.277,987.232,1103.897,994.043,1037.313,1327.342,1376.822,1102.618,1067.812,1007.542,890.911,1053.143,955.160,1008.579,1261.235,946.509,901.287,1023.612,1006.255,1068.513,1074.930,1055.488,1038.281,919.095,885.450,898.669
880,987.867,1147.045,991.192,1107.318,992.221,1036.255,1323.409,1363.634,1101.823,1074.900,1006.459,890.938,1048.261,954.339,1005.303,1274.186,945.656,902.613,1033.678,1004.054,1069.909,1076.106,1051.030,1041.809,921.595,884.497,900.746
881,986.507,1165.304,994.992,1118.282,996.492,1037.510,1317.321,1355.940,1100.615,1080.603,1009.474,892.444,1044.489,954.309,1005.928,1267.529,944.118,902.753,1044.119,1005.617,1070.241,1076.530,1053.248,1045.390,922.522,883.863,901.620
882,987.298,1178.283,996.477,1140.686,998.275,1036.219,1311.901,1346.603,1101.719,1080.934,1024.150,892.200,1044.030,955.219,1001.507,1260.461,945.284,901.451,1052.630,1003.208,1069.283,1076.019,1055.051,1050.485,924.634,883.406,903.958
883,985.677,1184.955,996.312,1152.504,998.762,1038.331,1308.029,1339.807,1105.790,1082.103,1072.638,894.073,1046.752,956.652,999.752,1282.740,947.692,903.159,1054.712,1003.173,1069.623,1079.096,1064.493,1058.303,926.281,884.749,905.635
884,986.779,1181.077,994.906,1152.940,999.628,1034.219,1301.837,1328.248,1108.480,1080.125,1100.165,896.706,1054.333,956.094,997.138,1318.642,948.700,904.115,1051.367,1003.347,1070.882,1079.520,1070.651,1070.155,929.676,885.597,906.462
885,986.952,1171.326,995.492,1153.911,997.989,1035.332,1298.289,1318.917,1109.495,1078.932,1124.725,893.997,1064.172,956.009,997.138,1349.893,948.756,903.439,1047.778,1005.590,1074.485,1083.795,1077.367,1089.489,935.316,887.083,907.349
886,984.467,1164.620,995.607,1152.495,998.834,1035.377,1293.654,1313.412,1114.710,1077.569,1159.329,896.773,1064.794,956.917,997.408,1361.741,950.777,902.845,1044.333,1007.301,1082.039,1085.100,1085.488,1103.489,943.695,885.014,907.183
887,985.789,1155.353,996.422,1148.214,998.720,1034.685,1289.073,1305.835,1113.591,1072.935,1180.196,895.872,1060.398,957.149,998.216,1355.440,952.730,903.723,1040.848,1019.246,1089.393,1088.771,1093.180,1108.296,953.051,885.477,907.943
888,983.791,1145.254,1000.584,1148.316,995.330,1032.665,1282.878,1297.468,1110.296,1070.325,1184.469,893.749,1053.462,955.975,1001.113,1341.917,948.132,903.369,1036.913,1039.105,1092.243,1093.624,1107.223,1113.722,959.032,885.613,908.530
889,985.781,1139.368,1013.369,1145.398,995.390,1032.760,1280.026,1289.785,1106.091,1067.631,1179.843,891.738,1048.705,955.462,1030.568,1324.174,951.046,903.284,1033.216,1048.274,1091.889,1098.635,1108.854,1118.399,963.463,885.144,910.578
890,993.421,1130.142,1028.722,1144.518,994.410,1030.292,1277.981,1275.931,1105.942,1069.874,1172.621,891.894,1043.493,954.749,1072.302,1306.774,947.734,903.505,1031.652,1054.700,1091.784,1113.392,1116.152,1129.533,969.109,884.253,913.966
891,1002.208,1121.062,1033.365,1141.130,994.517,1029.156,1277.075,1270.756,1101.609,1068.987,1161.291,892.588,1036.094,954.883,1130.085,1291.324,946.091,902.800,1027.330,1059.152,1090.247,1123.204,1118.146,1140.050,971.943,884.920,914.124
892,1007.637,1113.300,1032.948,1136.841,993.481,1027.999,1274.622,1264.392,1098.101,1069.569,1151.588,894.698,1032.580,955.299,1188.958,1273.059,946.708,903.802,1025.718,1076.081,1088.140,1123.566,1118.100,1137.303,973.209,884.143,914.132
893,1008.340,1103.615,1031.977,1132.331,991.758,1028.841,1274.375,1255.984,1096.228,1069.001,1139.458,895.413,1026.008,953.442,1236.277,1258.062,945.502,904.553,1022.866,1084.547,1085.408,1120.894,1111.233,1133.656,970.463,884.069,911.912
894,1009.552,1091.419,1030.828,1128.923,990.509,1028.149,1273.255,1249.545,1093.798,1072.684,1129.407,895.981,1023.628,951.961,1260.117,1245.516,943.555,902.833,1018.094,1087.033,1081.626,1114.434,1107.242,1128.196,969.588,883.122,908.187
895,1010.143,1082.909,1029.634,1126.168,991.523,1025.561,1275.488,1244.222,1094.628,1081.045,1118.367,895.820,1020.691,951.023,1276.868,1230.646,940.349,905.386,1017.349,1088.070,1078.500,1110.665,1102.680,1119.486,966.788,882.929,905.364
896,1009.472,1074.775,1025.566,1122.670,990.415,1027.789,1277.106,1237.520,1091.434,1085.287,1109.919,895.029,1019.940,950.481,1297.652,1216.411,939.423,903.630,1016.264,1086.879,1076.297,1103.910,1101.210,1113.353,963.178,882.704,903.107
897,1006.148,1067.603,1022.534,1118.058,990.047,1024.848,1279.900,1233.602,1089.318,1084.611,1100.552,894.292,1017.187,951.440,1293.507,1201.344,941.355,904.802,1014.950,1088.059,1074.705,1099.802,1094.443,1104.671,958.443,883.481,902.287
898,1003.492,1058.344,1018.248,1114.156,987.693,1023.372,1282.506,1226.929,1089.817,1084.298,1091.099,892.172,1017.693,952.323,1284.208,1191.499,941.400,904.080,1013.759,1087.722,1073.436,1093.486,1092.674,1097.594,955.428,881.926,899.911
899,1004.350,1051.177,1016.946,1112.443,987.104,1024.188,1282.012,1219.304,1090.803,1082.089,1083.685,892.210,1018.540,952.234,1274.718,1176.638,937.767,901.515,1015.382,1082.314,1073.769,1089.790,1084.670,1092.376,951.368,881.307,896.866
900,1010.076,1043.054,1012.187,1113.775,985.844,1024.923,1282.760,1215.697,1088.477,1080.427,1076.403,890.888,1019.143,951.696,1260.547,1165.621,938.558,902.395,1016.761,1078.312,1069.917,1085.689,1081.680,1085.821,946.235,881.178,894.770
901,1017.636,1035.987,1007.846,1111.291,986.123,1023.977,1282.019,1211.159,1088.513,1080.136,1070.413,892.539,1023.356,952.398,1247.118,1153.276,938.469,902.160,1018.487,1075.683,1069.498,1083.086,1079.709,1076.716,943.086,881.089,892.761
902,1017.972,1029.071,1002.364,1111.017,984.530,1023.382,1281.408,1206.487,1085.136,1078.977,1062.711,891.777,1033.353,953.025,1228.974,1141.761,937.482,899.618,1024.551,1072.370,1068.287,1080.465,1072.538,1071.519,939.318,881.722,892.764
903,1016.947,1025.086,999.921,1110.046,983.118,1023.227,1284.648,1202.448,1085.152,1079.069,1056.054,889.307,1042.186,952.505,1213.512,1132.131,936.294,898.998,1027.137,1064.376,1066.480,1075.803,1071.616,1064.734,936.067,881.219,892.544
904,1015.308,1017.310,996.037,1112.095,982.287,1022.490,1288.788,1198.185,1084.166,1081.122,1051.216,891.228,1048.393,953.455,1198.018,1123.096,935.072,901.029,1027.005,1059.344,1071.902,1075.699,1066.583,1059.730,934.173,882.408,891.826
905,1013.180,1012.774,992.636,1108.851,983.923,1024.169,1289.858,1191.665,1081.964,1081.448,1047.150,891.555,1047.006,952.887,1184.109,1114.431,936.839,901.135,1026.473,1054.300,1075.182,1073.281,1062.594,1057.556,930.638,883.513,890.451
906,1011.486,1007.987,990.314,1106.964,983.056,1023.729,1290.235,1190.199,1081.273,1087.842,1041.978,890.794,1044.276,953.145,1169.172,1103.340,936.305,902.424,1028.117,1048.678,1082.354,1070.538,1060.739,1054.042,928.035,881.712,889.947
907,1012.556,1002.320,986.758,1108.452,980.291,1021.765,1287.384,1185.634,1078.675,1109.793,1036.413,890.133,1040.791,953.078,1153.945,1094.220,936.054,900.976,1029.128,1043.633,1086.877,1068.687,1059.355,1051.586,926.711,881.230,890.831
908,1013.524,997.302,984.094,1106.358,981.811,1022.800,1285.259,1182.919,1079.994,1117.860,1031.418,890.072,1037.388,951.657,1142.245,1085.840,933.569,902.046,1031.896,1039.861,1087.063,1067.054,1057.322,1047.459,923.817,880.192,890.217
909,1013.489,992.812,980.680,1103.420,979.882,1022.893,1282.717,1182.493,1079.449,1117.683,1027.294,888.136,1033.012,951.410,1130.524,1077.290,933.263,899.863,1030.268,1035.984,1083.768,1064.065,1052.525,1043.930,922.209,879.944,890.090
910,1011.222,988.980,977.712,1102.081,979.926,1022.910,1283.001,1181.485,1083.268,1114.405,1023.687,889.577,1038.272,950.907,1119.398,1068.675,932.445,898.299,1030.962,1030.687,1082.491,1061.951,1051.429,1040.198,918.801,880.143,889.977
911,1010.560,987.100,976.963,1099.906,979.439,1025.500,1280.739,1180.976,1086.290,1113.185,1020.887,887.525,1039.110,952.314,1108.913,1063.034,933.680,897.691,1034.609,1027.562,1082.598,1061.689,1049.015,1035.989,918.089,881.502,889.384
912,1005.967,985.102,974.124,1099.370,979.642,1025.392,1284.224,1179.358,1087.012,1108.349,1016.090,889.290,1038.285,954.519,1096.925,1056.173,931.936,897.406,1045.601,1021.829,1083.716,1061.296,1050.296,1031.842,915.629,882.553,890.409
913,1004.835,981.085,972.419,1099.203,978.373,1025.486,1301.255,1178.137,1087.613,1105.089,1014.109,888.044,1036.960,954.623,1085.425,1050.549,933.982,896.406,1049.562,1017.122,1083.645,1066.499,1045.191,1027.003,914.164,880.875,887.806
914,999.264,984.974,970.309,1098.828,979.648,1026.430,1312.511,1179.977,1089.627,1104.064,1011.070,889.165,1036.192,955.827,1079.244,1048.182,933.393,896.415,1051.044,1015.462,1087.611,1070.797,1044.330,1027.430,913.896,881.067,888.945
915,995.183,1023.887,974.510,1100.405,979.589,1028.561,1315.658,1179.725,1088.299,1102.694,1007.873,889.096,1036.392,957.223,1072.065,1042.223,935.273,894.850,1048.376,1012.653,1090.971,1071.995,1044.332,1026.773,912.750,879.936,888.942
916,994.400,1063.734,978.878,1100.811,982.459,1029.079,1315.204,1177.993,1088.707,1100.271,1007.350,886.930,1033.368,958.910,1063.704,1038.706,932.899,895.579,1044.715,1008.767,1102.080,1073.403,1040.055,1026.075,913.209,880.055,888.020
917,994.623,1101.287,983.931,1101.170,982.638,1028.853,1310.229,1175.841,1086.897,1100.426,1004.159,888.242,1031.873,958.600,1055.230,1034.890,933.363,895.798,1041.950,1007.147,1111.597,1083.578,1038.678,1027.361,914.193,879.260,893.419
918,993.219,1135.113,986.919,1100.814,984.381,1029.482,1305.490,1174.675,1087.890,1099.173,1002.441,886.619,1028.762,957.542,1051.907,1030.552,934.491,896.526,1038.702,1005.560,1112.810,1095.454,1044.830,1027.311,913.505,881.896,899.584
919,992.440,1162.255,991.143,1100.616,984.959,1030.838,1301.985,1174.771,1087.202,1095.416,1000.692,885.936,1027.266,957.486,1048.488,1030.281,934.910,897.438,1035.997,1006.667,1108.888,1116.724,1048.649,1027.225,913.161,879.859,906.675
920,994.242,1177.132,992.461,1098.698,984.761,1029.887,1298.613,1171.717,1087.028,1092.758,998.199,886.094,1023.630,955.552,1041.642,1029.713,936.026,897.477,1033.482,1006.195,1104.946,1126.210,1051.291,1026.451,913.524,881.009,907.965
921,997.997,1178.712,992.250,1098.497,985.878,1030.863,1296.945,1172.526,1084.937,1098.969,1000.136,887.191,1027.086,956.615,1036.390,1075.955,938.843,898.857,1030.891,1006.193,1102.101,1127.493,1048.565,1028.522,915.886,880.866,905.898
922,999.247,1173.639,991.501,1097.593,986.813,1029.502,1292.710,1174.321,1085.161,1106.448,1001.543,886.487,1035.925,956.288,1030.628,1124.701,940.083,899.342,1028.240,1004.481,1096.749,1123.905,1050.419,1029.741,917.576,880.814,906.743
923,1002.812,1165.087,990.535,1098.566,989.197,1029.829,1295.971,1172.797,1084.814,1115.032,1001.499,887.950,1044.199,957.691,1026.930,1136.915,942.529,901.235,1026.672,1005.806,1094.389,1119.743,1050.832,1036.636,922.039,882.060,906.313
924,1003.816,1157.658,989.184,1099.947,987.530,1029.563,1294.416,1170.067,1085.335,1114.554,1000.726,887.809,1044.536,957.572,1020.224,1135.633,941.441,902.662,1024.925,1007.104,1091.909,1119.971,1053.026,1041.125,929.706,881.944,904.976
925,1005.429,1145.953,987.669,1107.244,987.979,1027.801,1293.229,1166.264,1085.834,1109.444,997.605,888.552,1043.103,954.943,1017.187,1127.660,942.515,904.642,1024.093,1007.460,1089.220,1115.263,1057.371,1048.335,944.936,882.736,906.181
926,1004.412,1134.810,987.029,1131.165,990.124,1027.026,1293.110,1164.139,1088.085,1106.114,997.461,887.453,1039.816,954.469,1013.328,1121.861,942.354,905.023,1025.586,1012.669,1088.185,1113.755,1058.620,1068.286,954.909,881.630,906.036
927,1014.954,1125.572,986.196,1162.485,992.049,1028.670,1291.159,1165.487,1086.417,1106.129,996.801,886.989,1038.084,954.200,1011.681,1112.638,938.678,905.960,1027.123,1020.258,1086.228,1112.005,1065.370,1087.314,962.153,882.995,908.192
928,1028.358,1122.821,990.598,1195.952,998.185,1034.355,1294.558,1163.196,1086.525,1105.532,1001.050,889.480,1039.065,956.172,1009.495,1112.868,943.440,911.826,1031.211,1031.337,1090.498,1115.034,1079.248,1104.084,967.604,887.173,913.440
929,1052.257,1132.293,1009.147,1232.801,1015.467,1051.326,1322.927,1187.309,1109.585,1124.775,1021.661,905.056,1055.500,971.489,1028.778,1134.647,963.372,926.545,1052.559,1060.573,1110.950,1134.869,1105.487,1135.077,986.713,902.086,930.909
930,1051.839,1124.481,1012.987,1237.674,1018.555,1053.543,1323.841,1188.168,1110.527,1125.094,1025.546,906.616,1054.220,974.349,1025.459,1180.605,962.249,927.915,1052.464,1085.913,1112.538,1132.804,1106.842,1144.269,990.947,903.183,934.976
931,1051.432,1115.853,1013.877,1234.712,1016.524,1054.174,1323.554,1186.536,1110.187,1123.741,1032.119,907.575,1059.068,975.867,1023.447,1239.405,968.400,929.173,1051.614,1106.343,1110.468,1130.719,1106.446,1149.401,991.438,904.101,936.975
932,1049.023,1106.566,1011.274,1230.257,1016.744,1053.371,1323.154,1185.913,1113.033,1121.565,1046.160,909.266,1064.808,975.996,1021.756,1286.784,971.855,929.828,1050.419,1116.805,1107.533,1127.521,1110.349,1155.119,993.329,904.886,934.665
933,1051.602,1099.938,1009.003,1227.665,1018.180,1056.093,1340.720,1187.346,1115.705,1117.815,1077.409,910.362,1065.474,979.054,1020.812,1298.774,971.627,929.708,1051.135,1122.951,1106.272,1126.019,1107.903,1161.159,993.315,904.098,933.962
934,1050.070,1091.122,1009.014,1221.964,1017.521,1055.747,1398.299,1192.686,1120.248,1118.995,1120.244,910.841,1060.812,979.838,1020.843,1295.476,970.184,930.003,1051.709,1125.615,1104.693,1121.921,1104.829,1159.478,991.520,904.401,933.362
935,1046.014,1083.377,1008.003,1214.553,1017.381,1055.154,1445.010,1201.789,1127.091,1117.060,1131.850,910.595,1060.569,978.962,1020.613,1289.409,968.613,929.177,1053.426,1122.104,1100.013,1118.572,1107.194,1154.083,988.571,904.609,932.131
936,1045.717,1077.290,1006.994,1209.377,1017.608,1056.505,1463.748,1208.204,1131.678,1115.649,1132.643,910.162,1067.398,978.284,1034.454,1279.796,969.664,928.465,1058.803,1119.361,1097.487,1116.764,1101.443,1147.571,983.986,903.975,930.375
937,1044.806,1070.988,1007.966,1204.534,1016.621,1059.119,1465.041,1215.327,1135.311,1111.561,1125.144,911.531,1069.718,977.598,1096.253,1270.924,970.451,927.740,1059.395,1116.848,1094.646,1114.466,1103.077,1140.894,981.795,905.044,928.565
938,1040.476,1062.892,1010.393,1199.839,1014.163,1059.475,1460.173,1225.190,1135.425,1110.383,1119.417,911.335,1067.839,977.506,1172.829,1260.395,969.218,926.448,1060.057,1111.892,1093.249,1114.475,1100.403,1134.663,977.161,904.104,926.934
939,1039.464,1058.892,1014.198,1193.553,1015.977,1061.251,1457.602,1264.235,1140.865,1108.468,1109.406,911.937,1066.540,979.098,1214.059,1249.932,968.758,926.188,1058.579,1107.698,1092.695,1109.867,1095.312,1125.228,971.266,903.636,924.645
940,1034.701,1053.595,1016.721,1190.236,1013.325,1062.731,1457.165,1340.374,1149.050,1108.934,1102.537,913.668,1064.011,979.036,1256.120,1243.732,966.383,926.101,1060.580,1102.688,1090.169,1103.905,1096.588,1116.711,968.484,903.340,922.338
941,1033.154,1046.903,1017.396,1185.868,1013.729,1066.099,1453.708,1401.475,1152.837,1105.900,1099.035,913.685,1063.219,979.643,1306.277,1268.940,969.536,925.279,1064.722,1096.499,1088.044,1101.684,1094.800,1108.130,964.569,904.490,919.759
942,1030.087,1041.440,1016.121,1183.237,1013.600,1068.851,1451.172,1442.704,1158.189,1107.002,1095.642,915.070,1063.190,980.854,1331.287,1323.886,974.341,925.565,1075.855,1092.463,1088.965,1098.773,1098.585,1101.600,961.463,904.665,919.829
943,1027.360,1036.159,1014.561,1178.747,1013.031,1072.968,1448.597,1505.674,1162.638,1110.460,1091.308,916.001,1063.064,980.691,1336.081,1353.456,974.994,923.653,1080.673,1086.694,1085.820,1094.600,1093.280,1094.773,958.578,904.354,916.451
944,1024.067,1030.231,1013.992,1176.370,1010.583,1074.683,1444.601,1550.614,1165.353,1110.578,1087.553,914.107,1069.116,979.680,1334.369,1356.994,974.934,924.837,1079.302,1081.247,1084.996,1092.408,1090.893,1087.764,952.454,903.154,915.755
